Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1750126651,25,,Aggregated,7.700000,1.900000,17,27,45,56,120,240,320,360,430,430,430,171,50,17,44.65012104190581,0,430.0706386566162,145.90058479532163
1750126652,26,,Aggregated,9.200000,2.000000,15,26,36,52,120,220,320,360,430,430,430,184,52,15,42.41622012594472,0,430.0706386566162,149.57065217391303
1750126653,27,,Aggregated,9.500000,2.000000,16,26,33,48,120,220,320,360,430,430,430,196,54,15,40.804966371886586,0,430.0706386566162,152.4030612244898
1750126654,28,,Aggregated,9.600000,2.100000,15,25,31,45,110,210,290,320,430,430,430,210,56,15,39.07654058365595,0,430.0706386566162,155.78571428571428
1750126655,29,,Aggregated,10.100000,2.000000,16,25,29,43,110,210,290,320,430,430,430,219,58,16,38.03185567463914,0,430.0706386566162,156.42465753424656
1750126656,31,,Aggregated,10.300000,2.000000,16,25,28,35,110,210,290,320,430,430,430,232,61,16,36.76702544606965,0,430.0706386566162,157.68965517241378
1750126657,31,,Aggregated,10.400000,2.000000,17,25,28,33,100,190,290,320,430,430,430,242,62,16,36.087327752231566,0,430.0706386566162,159.76446280991735
1750126658,32,,Aggregated,10.800000,2.000000,16,25,27,32,95,180,280,320,430,430,430,262,64,16,34.59453127766383,0,430.0706386566162,164.3587786259542
1750126659,33,,Aggregated,11.100000,2.100000,16,24,27,32,95,180,280,320,430,430,430,274,66,16,33.99282650355875,0,430.0706386566162,165.67518248175182
1750126660,35,,Aggregated,12.300000,2.100000,16,24,27,32,95,180,290,360,430,430,430,292,69,16,34.70524941405205,0,430.0706386566162,167.8904109589041
1750126661,36,,Aggregated,11.600000,2.000000,16,24,27,31,87,180,280,320,430,430,430,306,71,16,33.96208925184861,0,430.0706386566162,169.5
1750126662,37,,Aggregated,11.900000,1.900000,16,24,27,31,87,170,280,320,430,430,430,323,73,16,33.77086680740026,0,430.0706386566162,171.8328173374613
1750126663,38,,Aggregated,12.700000,2.000000,17,25,28,35,110,210,290,320,430,430,430,339,75,17,39.00695691066505,0,430.0706386566162,173.67551622418878
1750126664,38,,Aggregated,13.300000,2.000000,17,25,29,36,120,210,280,320,430,430,430,351,76,17,39.25301002980637,0,430.0706386566162,175.12820512820514
1750126665,39,,Aggregated,12.900000,1.900000,17,25,28,34,110,210,280,320,430,430,430,367,78,17,38.24749954389941,0,430.0706386566162,176.6485013623978
1750126666,40,,Aggregated,14.200000,2.000000,17,25,28,33,110,200,280,320,430,430,430,384,80,17,37.29224018752575,0,430.0706386566162,178.2734375
1750126667,41,,Aggregated,14.300000,2.000000,17,25,27,32,110,190,280,320,430,430,430,406,82,17,36.26015620865845,0,430.0706386566162,180.7832512315271
1750126668,43,,Aggregated,14.800000,2.000000,17,24,27,31,99,180,280,320,430,430,430,422,85,17,35.444725181254164,0,430.0706386566162,181.31516587677726
1750126669,44,,Aggregated,15.600000,2.000000,17,24,27,30,99,180,280,320,430,430,430,434,87,16,34.837904613688245,0,430.0706386566162,181.6520737327189
1750126670,45,,Aggregated,15.200000,2.000000,16,23,27,30,87,180,270,320,430,430,430,453,89,16,34.06883865002765,0,430.0706386566162,183.158940397351
1750126671,46,,Aggregated,15.900000,2.000000,17,23,27,29,84,180,270,320,430,430,430,471,91,17,33.404644887158824,0,430.0706386566162,184.4288747346072
1750126672,47,,Aggregated,16.200000,2.100000,17,23,27,29,82,170,270,320,430,430,430,487,93,17,32.93505831176006,0,430.0706386566162,185.2772073921971
1750126673,48,,Aggregated,16.200000,2.000000,17,23,27,29,81,170,260,310,430,430,430,506,95,17,32.43730190714357,0,430.0706386566162,186.50197628458497
1750126674,48,,Aggregated,16.500000,2.000000,17,24,27,30,76,150,260,310,430,430,430,525,96,17,32.14835666474842,0,430.0706386566162,188.1238095238095
1750126675,49,,Aggregated,16.500000,2.000000,17,24,27,29,73,140,260,310,430,430,430,545,98,17,31.569558764816424,0,430.0706386566162,189.33577981651376
1750126676,51,,Aggregated,16.100000,1.900000,17,23,27,29,67,140,250,310,430,430,430,565,101,17,30.950891866093187,0,430.0706386566162,189.96991150442477
1750126677,51,,Aggregated,17.200000,1.900000,17,23,27,29,56,130,250,310,430,430,430,583,102,17,30.592519259575504,0,430.0706386566162,191.22641509433961
1750126678,52,,Aggregated,17.200000,1.900000,17,23,27,29,55,130,240,290,430,430,430,603,104,17,30.17866908021234,0,430.0706386566162,192.19071310116087
1750126679,53,,Aggregated,17.600000,1.900000,17,23,27,28,51,120,240,290,430,430,430,622,106,17,29.77095386223011,0,430.0706386566162,193.0176848874598
1750126681,55,,Aggregated,17.900000,1.900000,17,23,27,28,50,120,240,290,430,430,430,646,109,17,29.380848164159815,0,430.0706386566162,193.8482972136223
1750126682,55,,Aggregated,18.300000,1.900000,17,23,27,28,48,120,230,290,430,430,430,663,110,17,29.17947956160003,0,430.0706386566162,194.74358974358975
1750126683,57,,Aggregated,18.400000,1.800000,17,23,27,28,46,120,230,290,430,430,430,683,113,17,28.80719954237931,0,430.0706386566162,195.10541727672035
1750126684,57,,Aggregated,18.500000,1.800000,17,23,27,28,45,120,220,280,430,430,430,705,114,17,28.474214905542684,0,430.0706386566162,196.38014184397164
1750126685,58,,Aggregated,19.300000,1.900000,17,23,26,28,45,110,220,280,430,430,430,728,116,17,28.08433378135765,0,430.0706386566162,197.28434065934067
1750126686,60,,Aggregated,19.500000,1.900000,17,23,26,28,43,110,220,280,430,430,430,751,119,17,27.85192475655425,0,430.0706386566162,197.8069241011984
1750126687,61,,Aggregated,19.800000,1.900000,17,23,26,28,41,110,220,280,430,430,430,767,121,17,27.613776914454814,0,430.0706386566162,198.0756192959583
1750126688,62,,Aggregated,19.800000,1.900000,18,23,26,28,40,110,220,280,430,430,430,794,123,17,27.27949799458386,0,430.0706386566162,199.1939546599496
1750126689,63,,Aggregated,19.700000,1.900000,18,23,26,28,40,110,210,280,430,430,430,817,125,18,27.122242506160294,0,430.0706386566162,199.91676866585067
1750126690,64,,Aggregated,20.100000,1.900000,18,24,27,28,40,99,210,280,430,430,430,843,127,18,27.213264331840254,0,430.0706386566162,200.80901542111508
1750126691,65,,Aggregated,20.900000,1.900000,18,24,27,28,41,99,210,280,430,430,430,864,129,18,27.32302689993823,0,430.0706386566162,201.35069444444446
1750126692,66,,Aggregated,21.100000,1.900000,18,25,27,29,44,95,210,280,430,430,430,890,131,18,27.652641360679368,0,430.0706386566162,202.18988764044943
1750126693,67,,Aggregated,21.200000,2.000000,19,25,28,30,45,95,210,270,430,430,430,914,133,19,27.921810191882777,0,430.0706386566162,202.81400437636762
1750126694,68,,Aggregated,22.200000,2.000000,19,26,28,31,48,100,210,270,430,430,430,941,135,19,29.006008640739285,0,430.0706386566162,203.59086078639746
1750126695,69,,Aggregated,22.600000,2.000000,20,26,29,32,67,130,260,350,600,600,600,969,137,20,33.83276337071469,0,598.7651348114014,204.3859649122807
1750126696,70,,Aggregated,22.900000,2.000000,20,26,30,34,73,140,260,350,600,600,600,991,139,20,34.755365639233325,0,598.7651348114014,204.8335015136226
1750126697,71,,Aggregated,21.900000,1.900000,20,27,31,36,76,130,250,320,550,600,600,1020,141,20,35.40130619909249,0,598.7651348114014,205.6362745098039
1750126698,72,,Aggregated,23.800000,2.000000,21,27,31,36,77,130,250,320,550,600,600,1046,143,21,35.50665282838431,0,598.7651348114014,205.97131931166348
1750126699,73,,Aggregated,24.100000,2.000000,21,27,31,36,76,130,240,320,550,600,600,1074,146,21,35.455515486790034,0,598.7651348114014,206.3929236499069
1750126700,74,,Aggregated,24.900000,2.000000,21,27,31,36,76,130,240,320,550,600,600,1096,148,21,35.26341306032055,0,598.7651348114014,206.73813868613138
1750126701,75,,Aggregated,24.800000,2.000000,21,27,31,36,75,130,230,320,550,600,600,1127,150,21,35.009969095265646,0,598.7651348114014,207.55545696539485
1750126702,76,,Aggregated,24.700000,2.000000,21,27,31,36,73,120,230,320,550,600,600,1162,152,21,34.549017576260326,0,598.7651348114014,208.4182444061962
1750126703,77,,Aggregated,25.400000,2.000000,21,27,31,36,73,120,230,320,550,600,600,1186,154,21,34.4993197696808,0,598.7651348114014,208.78920741989882
1750126704,78,,Aggregated,25.300000,2.000000,21,27,32,36,72,120,230,320,550,600,600,1216,156,21,34.41857723029036,0,598.7651348114014,209.37993421052633
1750126705,79,,Aggregated,26.000000,2.000000,21,27,31,36,70,120,220,320,550,600,600,1254,158,21,33.93847197056577,0,598.7651348114014,210.28628389154704
1750126706,80,,Aggregated,26.700000,2.000000,21,27,31,36,68,120,220,320,550,600,600,1274,160,21,33.65143370965212,0,598.7651348114014,210.46624803767662
1750126707,81,,Aggregated,27.700000,2.100000,21,27,31,35,66,120,220,310,550,600,600,1310,162,21,33.2663283093285,0,598.7651348114014,211.23587786259543
1750126708,82,,Aggregated,27.300000,2.000000,21,27,30,35,66,120,220,310,550,600,600,1340,164,21,33.009189100407845,0,598.7651348114014,211.72761194029852
1750126709,83,,Aggregated,27.400000,2.000000,21,27,30,34,63,110,210,310,550,600,600,1371,166,21,32.66664546045572,0,598.7651348114014,212.23924142961343
1750126710,84,,Aggregated,27.700000,2.000000,21,26,30,34,59,110,210,290,550,600,600,1402,168,21,32.402579012338855,0,598.7651348114014,212.73823109843082
1750126712,85,,Aggregated,28.400000,2.000000,21,26,30,33,58,110,210,290,550,600,600,1433,170,21,32.09562211792035,0,598.7651348114014,213.20307048150732
1750126713,86,,Aggregated,29.500000,2.000000,20,26,29,32,57,110,210,290,550,600,600,1468,172,20,31.76975932368141,0,598.7651348114014,213.7431880108992
1750126714,87,,Aggregated,29.600000,2.000000,20,26,29,32,56,110,210,290,550,600,600,1493,174,20,31.5192381328013,0,598.7651348114014,213.9758874748828
1750126715,88,,Aggregated,29.900000,2.000000,20,26,29,32,55,110,200,280,550,600,600,1533,176,20,31.157159836402688,0,598.7651348114014,214.6379647749511
1750126716,89,,Aggregated,29.400000,2.000000,20,26,29,32,53,110,200,280,550,600,600,1571,178,20,30.866776660018328,0,598.7651348114014,215.2151495862508
1750126717,90,,Aggregated,30.600000,2.000000,20,26,29,32,52,99,190,280,550,600,600,1603,180,20,30.660921383558478,0,598.7651348114014,215.62258265751714
1750126718,91,,Aggregated,31.300000,2.000000,20,26,29,32,51,99,190,280,550,600,600,1639,182,20,30.46543835284435,0,598.7651348114014,216.11836485661988
1750126719,92,,Aggregated,31.900000,2.000000,20,26,29,31,50,97,190,280,550,600,600,1676,184,20,30.244374758872894,0,598.7651348114014,216.60322195704057
1750126720,93,,Aggregated,31.800000,2.000000,20,26,28,31,49,95,190,270,550,600,600,1703,186,20,30.061322664136544,0,598.7651348114014,216.84204345273048
1750126721,94,,Aggregated,32.200000,2.000000,20,26,28,31,48,94,190,270,550,600,600,1735,188,20,29.92865194161275,0,598.7651348114014,217.18328530259365
1750126722,95,,Aggregated,32.200000,2.000000,20,26,29,31,51,110,210,320,600,640,640,1775,190,20,31.91403738209899,0,637.354850769043,217.68788732394367
1750126723,97,,Aggregated,32.500000,2.000000,20,26,29,31,50,110,210,320,600,640,640,1811,193,20,31.688026800002927,0,637.354850769043,217.92766427388185
1750126724,98,,Aggregated,33.400000,2.000000,20,26,28,31,49,100,210,320,600,640,640,1846,195,20,31.397642190381482,0,637.354850769043,218.29089924160346
1750126725,99,,Aggregated,33.100000,2.000000,20,26,28,31,48,99,210,320,600,640,640,1880,197,20,31.14263668973395,0,637.354850769043,218.61702127659575
1750126726,99,,Aggregated,33.600000,2.000000,20,26,28,31,48,98,200,320,600,640,640,1920,198,20,31.004267930984497,0,637.354850769043,219.190625
1750126727,100,,Aggregated,33.200000,2.000000,20,26,28,31,48,97,200,320,600,640,640,1947,200,20,30.90609791466194,0,637.354850769043,219.34617360041088
1750126728,100,,Aggregated,33.100000,2.000000,20,26,28,31,46,95,200,320,600,640,640,1982,200,20,30.767654193758844,0,637.354850769043,220.058526740666
1750126729,100,,Aggregated,33.700000,2.000000,20,26,28,30,46,94,200,310,560,640,640,2018,200,20,30.573301674471384,0,637.354850769043,220.7561942517344
1750126730,100,,Aggregated,33.100000,1.800000,20,25,28,30,46,94,190,310,560,640,640,2056,200,20,30.392541147855468,0,637.354850769043,221.45865758754863
1750126731,100,,Aggregated,32.800000,1.600000,20,25,28,30,45,93,190,310,560,640,640,2094,200,20,30.216543244085887,0,637.354850769043,222.12989493791787
1750126732,100,,Aggregated,33.300000,1.400000,20,25,28,30,45,90,190,290,560,640,640,2121,200,20,30.1270932310429,0,637.354850769043,222.6006600660066
1750126733,100,,Aggregated,33.100000,1.200000,20,26,28,30,45,90,190,290,560,640,640,2148,200,20,30.14599966159302,0,637.354850769043,223.06052141527002
1750126734,100,,Aggregated,33.300000,1.000000,20,25,28,30,45,90,190,290,560,640,640,2187,200,20,29.96242008200507,0,637.354850769043,223.71879286694102
1750126735,100,,Aggregated,32.900000,0.800000,20,25,28,30,45,88,190,280,560,640,640,2224,200,20,29.832664367963943,0,637.354850769043,224.2958633093525
1750126737,100,,Aggregated,32.700000,0.600000,20,25,28,30,45,88,190,280,560,640,640,2249,200,20,29.734168491558584,0,637.354850769043,224.68963983992884
1750126738,100,,Aggregated,32.300000,0.200000,20,25,28,30,44,87,190,280,560,640,640,2295,200,20,29.564270422609283,0,637.354850769043,225.38213507625272
1750126739,100,,Aggregated,31.300000,0.000000,20,25,28,30,44,87,180,280,560,640,640,2325,200,20,29.438294031286752,0,637.354850769043,225.80989247311828
1750126740,100,,Aggregated,33.100000,0.000000,20,25,28,30,43,86,180,280,560,640,640,2362,200,20,29.29763265023486,0,637.354850769043,226.33700254022014
1750126741,100,,Aggregated,32.700000,0.000000,20,25,28,30,43,85,180,280,560,640,640,2393,200,20,29.223629783697323,0,637.354850769043,226.75637275386543
1750126742,100,,Aggregated,33.000000,0.000000,20,25,28,30,42,85,180,270,560,640,640,2426,200,20,29.182459142516688,0,637.354850769043,227.20032976092332
1750126743,100,,Aggregated,32.100000,0.000000,20,25,28,30,42,85,180,270,560,640,640,2459,200,20,29.060672385365848,0,637.354850769043,227.6278975193168
1750126744,100,,Aggregated,32.000000,0.000000,20,25,28,30,42,84,180,270,560,640,640,2494,200,20,28.962798852775226,0,637.354850769043,228.0597433841219
1750126745,100,,Aggregated,32.200000,0.000000,20,25,28,30,41,83,170,270,560,640,640,2533,200,20,28.879549585215152,0,637.354850769043,228.55507303592577
1750126746,100,,Aggregated,33.300000,0.000000,20,25,28,29,41,82,170,270,560,640,640,2572,200,20,28.805128523202185,0,637.354850769043,229.02138413685847
1750126747,100,,Aggregated,32.800000,0.000000,20,25,28,30,41,82,170,270,560,640,640,2596,200,20,28.800792337749698,0,637.354850769043,229.30392912172573
1750126748,100,,Aggregated,33.100000,0.000000,20,25,28,29,41,81,170,260,560,640,640,2632,200,20,28.718185642207647,0,637.354850769043,229.7370820668693
1750126749,100,,Aggregated,33.700000,0.000000,20,25,28,29,40,80,150,260,560,640,640,2667,200,20,28.618311765804513,0,637.354850769043,230.1214848143982
1750126750,100,,Aggregated,32.100000,0.000000,20,25,27,29,40,78,150,250,560,640,640,2706,200,20,28.49020758824091,0,637.354850769043,230.54065040650406
1750126751,100,,Aggregated,32.400000,0.000000,20,25,27,29,40,77,150,250,560,640,640,2741,200,20,28.412267527672462,0,637.354850769043,230.89821233126597
1750126752,100,,Aggregated,32.700000,0.000000,20,25,28,29,41,83,160,250,560,640,640,2765,200,20,28.865706597271277,0,637.354850769043,231.14104882459313
1750126753,100,,Aggregated,33.400000,0.000000,20,25,28,30,44,92,170,260,560,640,640,2797,200,20,29.787649629283983,0,637.354850769043,231.44941008223097
1750126754,100,,Aggregated,33.300000,0.000000,20,26,28,30,46,100,170,260,560,640,640,2830,200,20,30.571699984924532,0,637.354850769043,231.76819787985866
1750126755,100,,Aggregated,32.300000,0.000000,21,26,28,31,52,110,180,260,560,640,640,2871,200,21,31.330193928499664,0,637.354850769043,232.15047021943573
1750126757,100,,Aggregated,31.000000,0.000000,21,26,28,31,56,110,180,260,560,640,640,2897,200,21,31.833110779040346,0,637.354850769043,232.40179496030376
1750126758,100,,Aggregated,31.600000,0.000000,21,26,29,31,59,120,180,250,560,640,640,2928,200,21,32.283964948576006,0,637.354850769043,232.67964480874318
1750126759,100,,Aggregated,31.600000,0.000000,21,26,29,32,62,120,180,250,560,640,640,2964,200,21,32.585127150964155,0,637.354850769043,233.00775978407557
1750126760,100,,Aggregated,31.300000,0.000000,21,26,29,32,64,120,180,250,550,640,640,3001,200,21,32.933356641968345,0,637.354850769043,233.33755414861713
1750126761,100,,Aggregated,31.800000,0.000000,21,26,29,32,68,120,190,250,550,640,640,3042,200,21,33.41197701052253,0,637.354850769043,233.68310322156475
1750126762,100,,Aggregated,31.200000,0.000000,21,26,29,32,68,120,190,250,550,640,640,3071,200,21,33.403531148743454,0,637.354850769043,233.92738521654184
1750126763,100,,Aggregated,31.900000,0.000000,21,26,29,32,68,120,180,250,550,640,640,3107,200,21,33.403101863683055,0,637.354850769043,234.22336659156744
1750126764,100,,Aggregated,30.900000,0.000000,21,26,29,33,70,120,180,250,550,640,640,3139,200,21,33.63611835626783,0,637.354850769043,234.47339917171072
1750126765,100,,Aggregated,32.800000,0.000000,21,27,30,34,72,130,190,250,550,640,640,3181,200,21,34.17806548916368,0,637.354850769043,234.80257780572148
1750126766,100,,Aggregated,32.900000,0.000000,21,27,30,34,75,130,190,250,550,640,640,3210,200,21,34.71888723403123,0,637.354850769043,235.0152647975078
1750126767,100,,Aggregated,33.100000,0.000000,22,27,30,34,75,130,190,250,550,640,640,3247,200,22,34.83511478599123,0,637.354850769043,235.29842931937173
1750126768,100,,Aggregated,32.200000,0.000000,22,27,30,35,78,130,190,250,550,640,640,3284,200,22,35.33864014041264,0,637.354850769043,235.5700365408039
1750126769,100,,Aggregated,33.600000,0.000000,22,27,31,36,86,140,210,270,550,640,640,3323,200,22,36.90707077292696,0,637.354850769043,235.83749623833884
1750126770,100,,Aggregated,33.200000,0.000000,22,27,32,37,90,150,210,270,550,640,640,3354,200,22,37.5724170772391,0,637.354850769043,236.0608228980322
1750126771,100,,Aggregated,34.200000,0.000000,22,27,32,39,98,150,220,290,550,640,640,3389,200,22,39.18522154908505,0,637.354850769043,236.30244910002952
1750126772,100,,Aggregated,33.300000,0.000000,22,28,32,40,100,160,230,290,550,640,640,3431,200,22,40.182096275078315,0,637.354850769043,236.58554357330223
1750126773,100,,Aggregated,32.800000,0.000000,23,28,33,42,110,160,230,300,550,640,640,3469,200,23,41.01961949057866,0,637.354850769043,236.8322283078697
1750126775,100,,Aggregated,33.800000,0.000000,23,28,34,44,110,160,230,300,550,640,640,3498,200,23,41.46561873443063,0,637.354850769043,237.01572327044025
1750126776,100,,Aggregated,34.200000,0.000000,23,28,34,45,110,170,230,290,550,640,640,3536,200,23,42.30797344742857,0,637.354850769043,237.25367647058823
1750126777,100,,Aggregated,33.300000,0.000000,23,28,35,48,120,180,250,320,550,640,640,3566,200,23,44.18166708023576,0,637.354850769043,237.4385866517106
1750126778,100,,Aggregated,34.000000,0.000000,23,29,36,51,120,190,280,330,550,640,640,3606,200,23,45.98453431015734,0,637.354850769043,237.68108707709374
1750126779,100,,Aggregated,32.500000,0.000000,24,29,36,52,130,190,290,370,550,640,640,3621,200,24,47.378930555658094,0,637.354850769043,237.76967688483845
1750126780,100,,Aggregated,34.500000,0.000000,24,29,39,57,140,220,370,530,740,760,760,3672,200,24,54.20533335546523,0,761.7766857147217,238.07897603485839
1750126781,100,,Aggregated,34.500000,0.000000,24,30,40,62,150,230,370,530,740,760,760,3703,200,24,55.350601882378285,0,761.7766857147217,238.2443964353227
1750126782,100,,Aggregated,31.500000,0.000000,24,30,43,68,150,260,450,580,750,760,760,3754,200,24,59.65518748182277,0,761.7766857147217,238.5298348428343
1750126783,100,,Aggregated,34.000000,0.000000,24,30,45,71,160,260,450,580,750,760,760,3782,200,24,60.31318066424002,0,761.7766857147217,238.68826017979904
1750126784,100,,Aggregated,33.000000,0.000000,24,31,46,73,160,260,450,570,750,760,760,3821,200,24,61.0482004480629,0,761.7766857147217,238.90081130594086
1750126785,100,,Aggregated,33.200000,0.000000,25,31,48,76,160,260,450,570,750,760,760,3853,200,25,61.38834401350222,0,761.7766857147217,239.0778614066961
1750126786,100,,Aggregated,32.800000,0.000000,25,32,51,81,170,270,450,570,750,760,760,3894,200,25,62.38897855794914,0,761.7766857147217,239.28710837185415
1750126787,100,,Aggregated,33.800000,0.000000,25,32,52,83,170,270,440,570,750,760,760,3916,200,25,62.97556396889613,0,761.7766857147217,239.4011746680286
1750126788,100,,Aggregated,32.700000,0.000000,25,32,55,88,180,270,440,570,750,760,760,3968,200,25,64.18284653655944,0,761.7766857147217,239.65650201612902
1750126789,100,,Aggregated,34.300000,0.000000,25,33,57,90,180,270,440,570,750,760,760,4000,200,25,64.5053476691246,0,761.7766857147217,239.811
1750126790,100,,Aggregated,32.300000,0.000000,25,33,58,91,180,270,430,560,750,760,760,4025,200,25,64.65020612159871,0,761.7766857147217,239.93068322981367
1750126792,100,,Aggregated,35.400000,0.000000,25,34,62,92,180,270,430,560,750,760,760,4054,200,25,65.07356036279845,0,761.7766857147217,240.06882091761224
1750126793,100,,Aggregated,32.200000,0.000000,25,34,64,95,180,270,430,560,750,760,760,4093,200,25,65.73869498761044,0,761.7766857147217,240.2499389201075
1750126794,100,,Aggregated,32.200000,0.000000,25,34,66,97,180,270,430,560,750,760,760,4129,200,25,66.08543092270803,0,761.7766857147217,240.40566723177525
1750126795,100,,Aggregated,31.800000,0.000000,26,35,66,97,180,270,430,560,750,760,760,4166,200,26,65.9908706959886,0,761.7766857147217,240.57489198271725
1750126796,100,,Aggregated,33.200000,0.000000,26,35,68,98,180,270,430,560,750,760,760,4192,200,26,66.3082048524427,0,761.7766857147217,240.68487595419847
1750126797,100,,Aggregated,32.600000,0.000000,26,36,69,100,180,270,430,560,750,760,760,4230,200,26,66.53958437854234,0,761.7766857147217,240.85224586288416
1750126798,100,,Aggregated,33.000000,0.000000,26,36,71,100,180,270,430,560,750,760,760,4259,200,26,66.82528405996744,0,761.7766857147217,240.97816388823668
1750126799,100,,Aggregated,32.000000,0.000000,26,36,71,100,180,270,430,560,750,760,760,4295,200,26,67.2238690750424,0,761.7766857147217,241.11641443539
1750126800,100,,Aggregated,32.300000,0.000000,26,38,73,110,180,270,430,550,750,760,760,4342,200,26,67.85018808662699,0,761.7766857147217,241.3081529249194
1750126801,100,,Aggregated,30.800000,0.000000,26,38,75,110,180,270,430,550,750,760,760,4383,200,26,68.06571614706921,0,761.7766857147217,241.46315309148986
1750126802,100,,Aggregated,31.900000,0.000000,26,39,76,110,180,270,420,550,750,760,760,4412,200,26,68.31461623486669,0,761.7766857147217,241.5836355394379
1750126803,100,,Aggregated,33.400000,0.000000,26,40,78,110,180,270,420,550,750,760,760,4441,200,26,68.7133332840684,0,761.7766857147217,241.70096825039406
1750126804,100,,Aggregated,33.700000,0.000000,26,42,81,110,190,270,410,550,750,760,760,4477,200,26,69.4488496526906,0,761.7766857147217,241.84699575608667
1750126805,100,,Aggregated,34.300000,0.000000,26,42,81,110,180,270,410,550,750,760,760,4526,200,26,69.37706839232334,0,761.7766857147217,242.03490941228458
1750126807,100,,Aggregated,31.700000,0.000000,26,41,80,110,180,270,410,550,750,760,760,4555,200,26,69.06276047556905,0,761.7766857147217,242.1405049396268
1750126808,100,,Aggregated,31.800000,0.000000,26,40,79,110,180,270,410,550,750,760,760,4592,200,26,68.7100027496391,0,761.7766857147217,242.27939895470382
